customer_id,order_id,order_date,delivery_date,country,customer_age,gender,product_category,order_value,support_channel,support_response_time_hrs,issue_resolved,satisfaction_score_text,nps_score,customer_comments,repeat_customer
CUST-102050,1002050,11/21/2022,11/28/2022,FR,59,Male,Fashion,216.65,In-App,39.5,Yes,100% satisfied,,Fast delivery,
CUST-102053,1002053,3/23/2024,4/10/2024,France,34,M,electronics,986.49,Phone,3.5,Y,Satisfied,,Fast delivery,
CUST-102082,1002082,1/20/2023,2/8/2023,US,44,F,Fashion,1028.03,Email,67.6,N,Completely satisfied,,,
CUST-102085,1002085,3/25/2024,3/31/2024,USA,53,Male,Fashion,571.22,PHONE,68.9,N,Completely satisfied,51,Excellent support,
CUST-102087,1002087,5/13/2022,6/2/2022,Germany,,,Fashion,881.33,PHONE,43.2,No,Completely satisfied,-1,Fast delivery,
CUST-102088,1002088,4/25/2023,5/16/2023,US,,F,Electronics,1140.93,In-App,61.3,Yes,100% satisfied,-46,Great service,
CUST-102089,1002089,5/19/2022,6/5/2022,France,,M,Fashion,68.8,In-App,52.2,Y,neutral,-52,Okay experience,
CUST-102091,1002091,9/17/2022,10/6/2022,DE,,Male,Home,559.8,PHONE,20.2,No,Not satisfied,,Late delivery,
CUST-102094,1002094,5/24/2023,5/29/2023,USA,61,F,Home,850.4,Chat,1.4,N,Very satisfied,,Fast delivery,
CUST-102095,1002095,5/30/2023,6/9/2023,DE,22,Female,Home,1425.17,PHONE,59.6,N,Very unsatisfied,,Bad packaging,
CUST-102106,1002106,1/18/2024,2/8/2024,France,,M,electronics,641.07,PHONE,44.6,No,Satisfied,,Excellent support,
CUST-102109,1002109,6/25/2023,7/11/2023,FR,,F,electronics,910.33,In-App,19.7,No,100% satisfied,91,,
CUST-102139,1002139,10/18/2023,10/27/2023,DE,,M,electronics,78.43,In-App,26.8,Y,super satisfied,,Loved the experience,
CUST-102144,1002144,3/26/2023,4/8/2023,France,40,Female,electronics,324.64,Phone,35.1,No,Very satisfied,,Loved the experience,
CUST-102150,1002150,6/22/2022,8/7/2022,US,,Male,Fashion,1253.07,Chat,64.6,Y,super satisfied,,Great service,
CUST-102157,1002157,3/20/2022,3/23/2022,US,56,Male,Home,631.45,Chat,35.7,N,Satisfied,,Loved the experience,
CUST-102166,1002166,6/30/2022,7/4/2022,USA,58,M,electronics,435.27,Chat,32.4,No,Very satisfied,-84,Excellent support,
CUST-102175,1002175,7/23/2022,6/8/2022,France,,F,Electronics,90.94,In-App,30.5,No,100% satisfied,-25,Excellent support,
CUST-102195,1002195,10/26/2022,10/28/2022,DE,69,F,Fashion,1010.39,Phone,33.2,Y,Very satisfied,16,,
CUST-102205,1002205,7/26/2023,11/8/2023,USA,,,Home,77.17,Phone,28.2,Y,super satisfied,,Great service,
CUST-102237,1002237,2/16/2022,3/2/2022,USA,55,M,Home,1354.93,PHONE,,Yes,Completely satisfied,,Excellent support,
CUST-102249,1002249,3/21/2024,4/1/2024,US,66,,Electronics,18.11,In-App,39.9,No,neutral,,Okay experience,
CUST-102264,1002264,7/29/2022,7/31/2022,United States,72,,Electronics,569.46,Email,14.4,Yes,Very unsatisfied,12,,
CUST-102300,1002300,11/25/2023,12/7/2023,Germany,80,,Home,605.66,Phone,1.4,N,Satisfied,-10,Excellent support,
CUST-102301,1002301,12/23/2023,1/10/2024,US,,Female,Home,1442.17,Email,32.2,No,neutral,-82,Okay experience,
CUST-102306,1002306,6/19/2023,7/1/2023,DE,35,,Home,1152.7,In-App,5.5,Y,Not satisfied,15,Slow response,
CUST-102319,1002319,8/13/2022,9/3/2022,DE,34,M,Electronics,499.63,email,44.4,No,Satisfied,26,Loved the experience,
CUST-102322,1002322,2/13/2022,2/15/2022,France,,F,Home,434.46,Email,,Yes,100% satisfied,-50,Excellent support,
CUST-102326,1002326,7/15/2024,7/22/2024,Germany,,Male,Fashion,1306.44,Email,39.3,Y,Very satisfied,-6,Great service,
CUST-102331,1002331,7/21/2022,7/26/2022,US,30,F,Electronics,1482.43,Phone,55.2,Y,Completely satisfied,,Loved the experience,
CUST-102340,1002340,11/27/2024,12/7/2024,United States,25,,Electronics,107.9,email,34.1,N,super satisfied,-58,Great service,
CUST-102341,1002341,5/26/2024,6/7/2024,US,42,Female,Electronics,205.41,Phone,5.3,Yes,super satisfied,14,Great service,
CUST-102355,1002355,3/23/2024,4/10/2024,DE,79,Male,Home,945.91,Email,51.8,Y,neutral,,,
CUST-102368,1002368,3/26/2022,4/9/2022,Germany,68,Female,Fashion,287.27,Phone,17.4,Y,Completely satisfied,86,Loved the experience,
CUST-102373,1002373,1/23/2022,2/10/2022,US,,Male,electronics,334.12,In-App,5.7,No,Satisfied,76,Loved the experience,
CUST-102385,1002385,7/13/2024,1/8/2024,FR,,F,Electronics,241.55,In-App,12.5,Y,Satisfied,50,Fast delivery,
CUST-102397,1002397,11/24/2024,12/13/2024,United States,47,,electronics,712.76,Chat,42,Yes,super satisfied,-67,Fast delivery,
CUST-102414,1002414,3/18/2023,3/31/2023,United States,,,Electronics,996.19,PHONE,7,Y,neutral,,,
CUST-102418,1002418,12/29/2023,1/9/2024,FR,,,Home,1253.11,Phone,43.4,Y,Not satisfied,-47,Bad packaging,
CUST-102422,1002422,10/15/2022,10/29/2022,US,31,F,Fashion,1380.2,Chat,35.7,No,100% satisfied,-90,Great service,
CUST-102424,1002424,5/30/2024,6/17/2024,Germany,,M,electronics,108.76,Email,41.3,Y,Not satisfied,,,
CUST-102437,1002437,3/30/2023,4/5/2023,France,28,F,Electronics,158.77,PHONE,63.5,Y,neutral,82,Okay experience,
CUST-102438,1002438,8/31/2023,9/8/2023,United States,32,M,electronics,1367.22,Phone,42.6,Yes,Very unsatisfied,79,Late delivery,
CUST-102450,1002450,10/16/2022,10/26/2022,USA,76,Female,Electronics,1192.06,email,11.6,Yes,Very satisfied,,,
CUST-102451,1002451,3/16/2024,4/4/2024,Germany,,Female,electronics,963.53,email,9.4,Yes,Not satisfied,-57,Slow response,
CUST-102482,1002482,5/20/2023,6/9/2023,DE,,,Electronics,75.26,Chat,35.2,No,100% satisfied,-49,,
CUST-102491,1002491,9/25/2022,10/12/2022,DE,64,M,Home,1420.05,Phone,,N,100% satisfied,-58,Excellent support,
CUST-102493,1002493,1/16/2024,1/18/2024,US,77,Female,Home,384.94,Chat,48.7,No,Satisfied,47,Great service,
CUST-102494,1002494,6/18/2023,7/3/2023,France,,M,Electronics,535.1,Phone,39.8,No,neutral,,Okay experience,
CUST-102502,1002502,5/19/2023,5/24/2023,US,,Female,Electronics,705.35,PHONE,33.2,Yes,Very unsatisfied,88,,
CUST-102513,1002513,4/22/2024,4/23/2024,Germany,,F,Home,998.2,In-App,4.9,N,Very unsatisfied,-100,Bad packaging,
CUST-102522,1002522,4/17/2023,4/21/2023,Germany,,Female,Fashion,1414.32,Chat,47.7,N,Not satisfied,-28,Unhelpful support,
CUST-102552,1002552,4/24/2024,5/5/2024,USA,24,M,Fashion,1050.18,In-App,61.6,Yes,super satisfied,,Excellent support,
CUST-102562,1002562,1/29/2024,9/2/2024,DE,49,Female,Electronics,14.44,email,68.1,Y,super satisfied,,,
CUST-102570,1002570,11/13/2024,3/12/2024,USA,76,,Home,995.4,Email,42.4,Yes,Satisfied,,Excellent support,
CUST-102576,1002576,3/28/2023,4/9/2023,DE,,Female,Fashion,219.44,Email,9.3,Y,Completely satisfied,,,
CUST-102583,1002583,7/27/2022,8/15/2022,FR,53,M,Home,326.17,In-App,68.4,N,100% satisfied,,Excellent support,
CUST-102584,1002584,9/23/2023,9/25/2023,USA,68,Male,Fashion,746.19,In-App,42,No,Satisfied,26,Loved the experience,
CUST-102614,1002614,8/13/2022,8/26/2022,FR,,,Fashion,1319.33,Phone,30.7,Yes,Completely satisfied,,Loved the experience,
CUST-102620,1002620,10/20/2024,10/30/2024,United States,48,Male,Fashion,477.97,PHONE,6.4,No,super satisfied,,,
CUST-102626,1002626,1/15/2023,1/26/2023,USA,,Female,Home,107.12,Email,64,N,Very unsatisfied,,Bad packaging,
CUST-102647,1002647,9/30/2023,10/12/2023,US,,Male,electronics,30.74,Phone,12.3,N,Satisfied,,,
CUST-102649,1002649,9/25/2024,10/3/2024,US,74,Female,electronics,329.76,Email,35.6,N,100% satisfied,97,,
CUST-102651,1002651,10/22/2023,8/11/2023,United States,22,,Fashion,1269.02,Email,52.9,Y,neutral,-24,,
CUST-102655,1002655,1/21/2023,1/24/2023,USA,,Male,electronics,221.91,In-App,61.9,No,Not satisfied,-93,Unhelpful support,
CUST-102659,1002659,4/18/2022,5/7/2022,USA,,Female,Home,641.21,Email,44,Yes,Completely satisfied,,Loved the experience,
CUST-102662,1002662,9/23/2024,9/26/2024,DE,21,F,Fashion,1254.02,In-App,70.7,N,neutral,,Average service,
CUST-102668,1002668,9/28/2023,10/11/2023,France,47,Female,electronics,759.8,email,17.8,N,Satisfied,94,Fast delivery,
CUST-102675,1002675,11/18/2024,12/2/2024,United States,70,,Fashion,768.01,email,18.5,Y,Satisfied,,,
CUST-102678,1002678,9/27/2022,10/1/2022,USA,,Female,Electronics,364.02,email,,N,Not satisfied,,Slow response,
CUST-102680,1002680,5/16/2024,5/28/2024,Germany,26,Female,electronics,1371.49,Email,65.8,N,super satisfied,-12,,
CUST-102683,1002683,8/25/2023,8/29/2023,United States,67,F,Fashion,292.65,PHONE,53.7,Y,Satisfied,-14,Fast delivery,
CUST-102689,1002689,6/18/2024,3/7/2024,DE,,Female,Fashion,1287.85,In-App,58.8,Yes,super satisfied,,Loved the experience,
CUST-102720,1002720,10/15/2022,10/21/2022,USA,40,,Fashion,249.08,Email,39.3,N,neutral,-14,,
CUST-102730,1002730,8/16/2023,8/26/2023,France,,,Home,622.77,Chat,45.5,Yes,Completely satisfied,-14,Great service,
CUST-102738,1002738,6/30/2023,10/7/2023,United States,72,F,Home,69.24,In-App,33.4,N,super satisfied,3,Great service,
CUST-102740,1002740,7/27/2024,8/6/2024,US,73,M,Electronics,279.15,Chat,,Y,neutral,,,
CUST-102742,1002742,11/25/2023,11/26/2023,DE,71,,electronics,1314.12,Phone,,Y,super satisfied,-100,,
CUST-102760,1002760,2/25/2024,11/3/2024,France,46,Female,electronics,1077.42,Phone,57.5,No,Very satisfied,-45,Excellent support,
CUST-102761,1002761,1/20/2023,1/21/2023,FR,,F,Home,1269.11,In-App,33.8,Y,Satisfied,86,Fast delivery,
CUST-102765,1002765,5/13/2024,5/15/2024,France,,Male,Electronics,199.17,PHONE,62.1,No,super satisfied,,,
CUST-102766,1002766,5/31/2023,6/4/2023,United States,,,Electronics,635.87,Chat,68.5,Y,neutral,88,Okay experience,
CUST-102769,1002769,12/29/2022,1/17/2023,Germany,37,M,Electronics,862.27,Chat,53.2,N,Very unsatisfied,-41,Slow response,
CUST-102771,1002771,11/22/2023,12/2/2023,DE,,,electronics,908.54,PHONE,56.3,No,Satisfied,93,Excellent support,
CUST-102784,1002784,5/14/2024,5/23/2024,Germany,43,Female,Electronics,365.32,Email,42.1,Yes,Satisfied,23,Excellent support,
CUST-102788,1002788,8/16/2023,9/5/2023,US,79,,Home,819.98,In-App,22.2,Yes,neutral,59,,
CUST-102801,1002801,3/23/2024,3/31/2024,United States,,F,Home,452.69,In-App,41.6,No,super satisfied,14,Excellent support,
CUST-102810,1002810,12/18/2023,12/29/2023,Germany,77,M,electronics,420.46,Chat,,Yes,100% satisfied,69,Loved the experience,
CUST-102824,1002824,12/14/2022,12/15/2022,United States,76,F,Home,513.16,Chat,49,No,neutral,,,
CUST-102836,1002836,11/29/2022,4/12/2022,USA,28,,electronics,884.51,Email,48.6,Y,Not satisfied,,Late delivery,
CUST-102847,1002847,5/18/2024,5/19/2024,United States,,F,Electronics,908.51,In-App,,Y,super satisfied,59,Fast delivery,
CUST-102851,1002851,6/16/2023,7/4/2023,FR,,,Fashion,1056.32,Email,10.1,No,100% satisfied,,Loved the experience,
CUST-102854,1002854,1/16/2022,1/22/2022,Germany,35,Male,electronics,241.28,Email,4.7,Y,Completely satisfied,44,Excellent support,
CUST-102859,1002859,10/22/2022,11/12/2022,US,77,,Fashion,134.67,In-App,35.6,Yes,100% satisfied,,Loved the experience,
CUST-102866,1002866,4/23/2022,5/9/2022,United States,58,Female,Electronics,670.51,In-App,5.2,Yes,Very satisfied,-1,Great service,
CUST-102883,1002883,9/27/2024,10/14/2024,France,,Female,Home,1254.3,PHONE,3.1,Y,Very satisfied,,Fast delivery,
CUST-102890,1002890,7/28/2023,8/17/2023,Germany,,M,Electronics,1165.84,email,10,No,Very unsatisfied,,Slow response,
CUST-102898,1002898,9/13/2024,9/30/2024,FR,,F,Fashion,1225.16,Chat,49.3,No,Satisfied,-26,,
CUST-102925,1002925,5/29/2024,6/7/2024,USA,58,,Home,1318.83,Phone,34.6,Y,Very satisfied,7,Excellent support,
CUST-102926,1002926,2/14/2024,3/1/2024,DE,,F,electronics,1297.15,Email,,No,Very satisfied,40,Excellent support,
CUST-102928,1002928,3/28/2023,2/4/2023,France,,Female,Fashion,1353.05,PHONE,42.6,N,Not satisfied,-29,,
CUST-102929,1002929,10/14/2022,10/16/2022,USA,18,M,Electronics,999.16,PHONE,33.2,N,Very satisfied,60,Loved the experience,
CUST-102939,1002939,9/25/2023,10/1/2023,FR,,Male,electronics,376.37,email,26.6,N,Very unsatisfied,,Slow response,
CUST-102942,1002942,1/18/2023,1/19/2023,DE,,M,electronics,14.55,email,20.6,N,Completely satisfied,24,Excellent support,
CUST-102946,1002946,6/25/2024,11/7/2024,United States,36,F,Fashion,1367.82,Chat,68,Y,super satisfied,,Excellent support,
CUST-102954,1002954,4/27/2023,5/6/2023,Germany,54,F,electronics,605.97,PHONE,31.5,N,Completely satisfied,58,,
CUST-102956,1002956,1/31/2022,2/6/2022,USA,,F,Electronics,1136.5,In-App,38.3,No,Satisfied,-81,Excellent support,
CUST-102957,1002957,9/18/2022,10/9/2022,DE,49,Female,electronics,1281.38,Chat,50.2,N,Satisfied,-41,Loved the experience,
CUST-102963,1002963,2/14/2023,2/24/2023,DE,29,F,Electronics,895.01,email,12.4,Yes,super satisfied,48,Great service,
CUST-102986,1002986,1/21/2024,1/29/2024,DE,26,F,Electronics,1148.39,In-App,14.9,No,super satisfied,-9,Excellent support,
CUST-102988,1002988,8/23/2022,9/5/2022,USA,,Female,Electronics,420.36,PHONE,52.9,Yes,Very unsatisfied,,Late delivery,
CUST-102992,1002992,3/19/2023,3/26/2023,US,18,F,Electronics,893.41,Chat,50.2,Y,Completely satisfied,,Fast delivery,
CUST-102996,1002996,5/17/2024,5/23/2024,France,78,Male,electronics,1381.06,PHONE,17.8,Yes,Very satisfied,-81,Loved the experience,
CUST-103000,1003000,1/29/2022,2/9/2022,Germany,,F,Electronics,841.44,Phone,46.3,Y,Satisfied,,Excellent support,
CUST-103003,1003003,6/17/2023,6/18/2023,France,54,Female,electronics,267.46,Email,57.2,N,100% satisfied,63,Fast delivery,
CUST-103010,1003010,9/22/2022,10/7/2022,France,53,,Home,573.44,In-App,4.4,Yes,Not satisfied,70,,
CUST-103012,1003012,10/18/2024,10/21/2024,France,,F,Home,702.86,In-App,23.7,N,Completely satisfied,,Fast delivery,
CUST-103025,1003025,3/23/2022,4/2/2022,FR,,Male,Electronics,1126.65,Email,33.3,Y,Very satisfied,,Fast delivery,
CUST-103031,1003031,11/29/2023,12/9/2023,France,38,Male,Home,232.36,Phone,37.1,Yes,Very satisfied,2,Loved the experience,
CUST-103035,1003035,8/23/2022,9/11/2022,FR,,Female,Home,989.87,email,32.6,Yes,100% satisfied,,Loved the experience,
CUST-103038,1003038,1/31/2024,2/16/2024,US,,F,electronics,1145.47,email,67.6,Yes,super satisfied,-61,Loved the experience,
CUST-103043,1003043,9/27/2022,10/14/2022,France,32,Female,Fashion,1196.03,Email,19.6,Yes,neutral,,Average service,
CUST-103046,1003046,9/22/2022,9/27/2022,FR,35,Male,Fashion,131.97,Email,48.2,N,Very satisfied,99,Loved the experience,
CUST-103049,1003049,3/16/2023,4/2/2023,Germany,,Male,Fashion,617.01,Chat,66.6,N,100% satisfied,,Loved the experience,
CUST-103063,1003063,9/26/2022,12/10/2022,Germany,27,,electronics,668.18,In-App,40.6,N,Very satisfied,-19,Loved the experience,
CUST-103066,1003066,3/31/2024,4/19/2024,France,43,Female,Home,1257.73,Phone,65,Yes,Satisfied,,Great service,
CUST-103073,1003073,12/28/2023,6/1/2024,US,,Female,Electronics,639.33,Chat,66.7,Yes,100% satisfied,,Loved the experience,
CUST-103077,1003077,8/28/2024,9/8/2024,USA,,Female,Fashion,103.02,Email,58.6,Yes,Completely satisfied,-8,Loved the experience,
CUST-103089,1003089,2/16/2023,2/27/2023,FR,,Female,Home,242.42,In-App,11.7,No,super satisfied,-14,Fast delivery,
CUST-103097,1003097,4/26/2024,5/8/2024,USA,,M,Fashion,768.83,In-App,31.1,Y,Very unsatisfied,,Bad packaging,
CUST-103107,1003107,4/20/2022,4/22/2022,United States,,,Electronics,1170.27,Phone,58.9,N,Satisfied,,Fast delivery,
CUST-103110,1003110,12/29/2023,1/2/2024,United States,,M,Home,1253.14,In-App,49.2,Y,100% satisfied,,Great service,
CUST-103116,1003116,4/29/2024,5/11/2024,FR,,Female,Home,142.22,PHONE,47.4,Yes,neutral,,Okay experience,
CUST-103117,1003117,6/29/2023,7/4/2023,USA,,Male,electronics,770.87,Chat,33.5,Yes,super satisfied,,Fast delivery,
CUST-103126,1003126,1/15/2023,1/23/2023,USA,21,M,electronics,1028.4,Phone,40.1,Yes,neutral,-91,,
CUST-103127,1003127,2/23/2022,3/1/2022,DE,,M,electronics,1352.63,In-App,16.5,Y,100% satisfied,-87,Excellent support,
CUST-103136,1003136,3/24/2023,4/3/2023,DE,27,Female,Home,1292.94,Chat,13.3,Yes,Not satisfied,,Bad packaging,
CUST-103161,1003161,6/29/2024,7/7/2024,FR,26,M,Electronics,946.13,PHONE,,No,Satisfied,,Great service,
CUST-103171,1003171,5/31/2023,7/6/2023,USA,32,M,Fashion,662.37,PHONE,4.3,Y,Satisfied,,Great service,
CUST-103175,1003175,3/30/2023,4/14/2023,FR,,Female,Home,367.19,Email,25.9,Y,Very satisfied,,Great service,
CUST-103185,1003185,10/25/2023,11/12/2023,FR,50,Male,Electronics,694.57,Phone,46.5,Yes,Satisfied,,Great service,
CUST-103204,1003204,12/26/2022,1/12/2023,France,,Male,electronics,254.91,Chat,29.6,N,Very unsatisfied,,Late delivery,
CUST-103213,1003213,2/22/2022,2/27/2022,USA,,F,Electronics,37.26,PHONE,,Yes,Completely satisfied,,Great service,
CUST-103216,1003216,5/18/2022,5/24/2022,DE,,F,electronics,663.56,In-App,64.5,No,100% satisfied,-3,,
CUST-103224,1003224,10/27/2023,11/16/2023,Germany,68,F,electronics,1094.49,Phone,53.7,Y,super satisfied,,,
CUST-103227,1003227,3/28/2023,4/10/2023,FR,,F,Electronics,1413.87,In-App,28.3,No,Not satisfied,,,
CUST-103241,1003241,9/17/2023,9/23/2023,France,,M,Electronics,139.69,In-App,68.4,Y,Completely satisfied,-29,Loved the experience,
CUST-103250,1003250,6/13/2023,6/16/2023,United States,24,Male,Fashion,46.5,email,59.8,Y,100% satisfied,24,Fast delivery,
CUST-103251,1003251,4/18/2022,4/23/2022,France,,Male,electronics,853.96,Chat,22.4,Y,Completely satisfied,,Excellent support,
CUST-103274,1003274,1/21/2023,2/1/2023,FR,,F,Home,1142.53,Chat,40.6,N,neutral,,Okay experience,
CUST-103280,1003280,5/30/2022,6/1/2022,Germany,44,Female,Home,510.05,PHONE,35.9,No,100% satisfied,-73,Fast delivery,
CUST-103285,1003285,1/24/2023,2/10/2023,Germany,,Male,Fashion,1153.11,Phone,34.2,N,Satisfied,,Great service,
CUST-103293,1003293,9/29/2024,6/10/2024,DE,49,M,Home,13.39,email,40.2,N,Completely satisfied,87,Excellent support,
CUST-103305,1003305,11/25/2022,11/27/2022,USA,40,,Electronics,1239.91,In-App,66.6,Yes,super satisfied,-23,,
CUST-103319,1003319,2/13/2023,3/5/2023,USA,48,M,electronics,1367.65,Phone,12.6,No,Not satisfied,,Slow response,
CUST-103326,1003326,7/18/2022,7/28/2022,USA,,M,Electronics,942.21,Phone,63.7,Yes,Completely satisfied,-56,Fast delivery,
CUST-103349,1003349,3/14/2022,3/25/2022,France,77,M,Fashion,1355.3,Chat,65.6,Y,Completely satisfied,-91,Great service,
CUST-103380,1003380,1/31/2022,2/21/2022,France,,Male,Home,737.47,In-App,33.7,Yes,super satisfied,-2,Excellent support,
CUST-103385,1003385,10/28/2024,11/13/2024,France,,M,electronics,1287.78,email,43,Yes,Satisfied,88,Excellent support,
CUST-103390,1003390,1/22/2023,2/3/2023,United States,,M,electronics,1185.67,PHONE,5.7,Y,Completely satisfied,44,Excellent support,
CUST-103392,1003392,11/15/2023,11/18/2023,France,40,M,Fashion,68.6,Email,66.4,N,super satisfied,21,Loved the experience,
CUST-103393,1003393,1/22/2022,1/25/2022,USA,66,F,electronics,1284.34,PHONE,,Y,Very unsatisfied,,,
CUST-103399,1003399,7/19/2024,7/29/2024,US,,M,Home,183.98,PHONE,30.7,N,Very unsatisfied,,Late delivery,
CUST-103400,1003400,4/29/2024,5/12/2024,France,53,F,Electronics,756.19,email,31.7,No,Very satisfied,-30,,
CUST-103404,1003404,7/19/2022,7/21/2022,DE,,Female,Fashion,836.03,Email,60.7,Y,neutral,74,Average service,
CUST-103409,1003409,10/15/2023,11/2/2023,DE,,F,Home,707.38,In-App,68.4,Y,Very satisfied,64,Great service,
CUST-103411,1003411,1/25/2024,2/9/2024,FR,,Female,Home,769.18,Email,64.3,N,neutral,88,Average service,
CUST-103412,1003412,8/19/2024,4/9/2024,France,30,Male,Fashion,647.07,PHONE,7.9,Yes,neutral,71,Average service,
CUST-103420,1003420,10/13/2024,10/18/2024,DE,,F,Electronics,83.21,Email,7,Yes,Completely satisfied,-55,Excellent support,
CUST-103432,1003432,9/14/2024,9/21/2024,United States,,F,Fashion,1138.68,Chat,36.1,Yes,Satisfied,,Fast delivery,
CUST-103437,1003437,7/20/2024,7/26/2024,France,50,Male,Home,1366.41,In-App,12.9,Y,Very unsatisfied,55,Late delivery,
CUST-103444,1003444,12/13/2022,12/15/2022,FR,23,Male,Fashion,343.26,Phone,0.1,N,Very satisfied,,Fast delivery,
CUST-103449,1003449,11/24/2022,12/13/2022,US,69,Female,Home,471.15,PHONE,58,N,Very satisfied,70,Great service,
CUST-103456,1003456,7/13/2023,7/23/2023,US,76,Female,Home,219.57,PHONE,48.1,N,super satisfied,-25,Great service,
CUST-103459,1003459,1/22/2023,1/23/2023,France,36,Female,Fashion,875.63,Email,,N,super satisfied,-25,Loved the experience,
CUST-103461,1003461,8/19/2022,8/25/2022,Germany,,M,electronics,608.97,Email,17.6,Y,Very unsatisfied,,Slow response,
CUST-103475,1003475,11/17/2024,12/8/2024,FR,,,Home,1246.7,Chat,29,No,Very satisfied,11,Great service,
CUST-103477,1003477,7/29/2022,8/15/2022,FR,63,M,Home,188.01,In-App,12.8,Y,neutral,3,Average service,
CUST-103485,1003485,2/20/2023,2/25/2023,France,49,F,Electronics,367.69,email,57.3,Y,Not satisfied,,Unhelpful support,
CUST-103491,1003491,2/28/2024,3/20/2024,USA,67,M,electronics,589.38,email,43.3,Y,Very unsatisfied,-3,Slow response,
CUST-103494,1003494,6/15/2024,6/19/2024,US,,Male,Fashion,1321,In-App,68.9,Y,Not satisfied,-33,Late delivery,
CUST-103504,1003504,9/21/2022,9/22/2022,United States,,Female,Home,1087.52,Email,66.5,Y,Completely satisfied,,Fast delivery,
CUST-103521,1003521,7/20/2023,8/3/2023,USA,38,M,Electronics,506.83,Chat,29.5,Yes,super satisfied,,Great service,
CUST-103524,1003524,12/25/2023,11/1/2024,FR,,Male,Electronics,893.74,Chat,61.2,N,super satisfied,41,,
CUST-103537,1003537,7/17/2022,8/3/2022,Germany,22,F,Electronics,1418.81,Chat,54.8,No,Very satisfied,,Loved the experience,
